"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
8.50444329315805e-06,0.511583454269398,0.451,0.252,0.116629935322369,"5","CHMP2A","FCGR3A Mono"
8.72760767408625e-06,0.275874335860617,0.494,0.278,0.119690411642419,"5","TMBIM4.1","FCGR3A Mono"
9.02383206084708e-06,0.25171534280566,0.981,0.856,0.123752832882457,"5","ACTG1","FCGR3A Mono"
9.33916374405682e-06,0.534686114438421,0.438,0.241,0.128077291585995,"5","ATP6AP2","FCGR3A Mono"
1.01179810214578e-05,0.29466316466654,0.309,0.152,0.138757991728272,"5","OTUB1","FCGR3A Mono"
1.08692808635163e-05,0.415640982741673,0.377,0.191,0.149061317762263,"5","SHFM1","FCGR3A Mono"
1.1177200117449e-05,0.334008483217482,0.735,0.514,0.153284122410696,"5","NDUFA4","FCGR3A Mono"
1.14540698428382e-05,0.52785226748049,0.34,0.176,0.157081113824683,"5","DECR1","FCGR3A Mono"
1.33582629451943e-05,0.361039415747735,0.34,0.174,0.183195218030395,"5","GRB2","FCGR3A Mono"
1.39464514577755e-05,0.468907806798135,0.327,0.164,0.191261635291933,"5","CHMP3","FCGR3A Mono"
1.41595157414887e-05,0.55272567164038,0.475,0.262,0.194183598878776,"5","AHNAK","FCGR3A Mono"
1.43274609828965e-05,0.429344209210697,0.395,0.21,0.196486799919443,"5","CHMP5","FCGR3A Mono"
1.49377010880693e-05,0.274022468692998,0.438,0.237,0.204855632721782,"5","BSG","FCGR3A Mono"
1.54265685040551e-05,0.678367401226538,0.377,0.197,0.211559960464611,"5","RBCK1","FCGR3A Mono"
1.55148729737461e-05,0.330317243426015,0.259,0.12,0.212770967961955,"5","MEA1","FCGR3A Mono"
1.62520534561384e-05,0.313485024888994,0.519,0.3,0.222880661097482,"5","RAB7A","FCGR3A Mono"
1.73177350693309e-05,0.283112274454953,0.272,0.128,0.237495418740804,"5","OS9","FCGR3A Mono"
1.78895721617865e-05,0.427578302769325,0.586,0.397,0.245337592626739,"5","PTGES3","FCGR3A Mono"
1.8424193390126e-05,0.344547759652738,0.296,0.145,0.252669388152188,"5","IKZF1","FCGR3A Mono"
1.98685278575669e-05,0.325982775959885,0.593,0.359,0.272476991038672,"5","ATP5F1","FCGR3A Mono"
2.16392184248184e-05,0.294556633775544,0.346,0.186,0.29676024147796,"5","PFDN2","FCGR3A Mono"
2.46060032827153e-05,0.320631841777749,0.389,0.207,0.337446729019158,"5","C19orf10","FCGR3A Mono"
2.47123608770829e-05,0.468367279578171,0.327,0.167,0.338905317068315,"5","NUCB1","FCGR3A Mono"
2.50175660819867e-05,0.589029665222364,0.253,0.124,0.343090901248365,"5","NAPA","FCGR3A Mono"
2.50855252637214e-05,0.289405748602852,0.272,0.131,0.344022893466675,"5","CCM2","FCGR3A Mono"
2.5998144845278e-05,0.414162082163481,0.395,0.213,0.356538558408142,"5","SSNA1","FCGR3A Mono"
2.63279207340445e-05,0.39128556110047,0.395,0.218,0.361061104946687,"5","MYEOV2","FCGR3A Mono"
2.77133012383524e-05,0.263864119875973,0.549,0.311,0.380060213182765,"5","RAP1A","FCGR3A Mono"
2.79279766280298e-05,0.340802209938774,0.29,0.147,0.3830042714768,"5","LIMS1","FCGR3A Mono"
2.8236777377571e-05,0.687997812457202,0.407,0.216,0.387239164956008,"5","RALY","FCGR3A Mono"
2.9172898274612e-05,0.458130011246697,0.302,0.156,0.400077126938028,"5","NDUFS3","FCGR3A Mono"
2.9779155711925e-05,0.846825369457893,0.383,0.208,0.40839134143334,"5","SNX17","FCGR3A Mono"
3.16433212835658e-05,0.313770923874949,0.29,0.145,0.433956508082821,"5","WBP2","FCGR3A Mono"
3.57323415779353e-05,0.340747017989847,0.346,0.183,0.490033332399805,"5","TMEM147","FCGR3A Mono"
3.75136384769177e-05,0.263773353303631,0.432,0.239,0.514462038072449,"5","RNF7","FCGR3A Mono"
3.83737561071729e-05,0.315072001425274,0.284,0.14,0.526257691253769,"5","AKR1A1","FCGR3A Mono"
4.47150870251968e-05,0.760899410421206,0.407,0.222,0.613222703463549,"5","DCTN3","FCGR3A Mono"
4.5409789795224e-05,0.40610198772785,0.259,0.126,0.622749857251702,"5","PABPC4","FCGR3A Mono"
4.5971184818664e-05,0.661730226638271,0.259,0.126,0.630448828603158,"5","LCP2","FCGR3A Mono"
4.77348222041276e-05,0.506438139599671,0.278,0.146,0.654635351707406,"5","ARL4A","FCGR3A Mono"
5.49002060427151e-05,0.285767784771544,0.519,0.303,0.752901425669795,"5","ARPC4","FCGR3A Mono"
6.54634313392098e-05,0.347464470914985,0.747,0.531,0.897765497385923,"5","GPX4","FCGR3A Mono"
6.84723488079632e-05,0.388108331156615,0.469,0.282,0.939029791552407,"5","UQCRQ","FCGR3A Mono"
0.000487044371528967,2.95407704227235,0.253,0.138,1,"5","DNAJC15","FCGR3A Mono"
0.00207588467378533,1.01013225367953,0.272,0.155,1,"5","SMIM7","FCGR3A Mono"
0.00310938757839441,0.842749089689461,0.296,0.173,1,"5","C1orf63","FCGR3A Mono"
0.00168184223134187,0.75223771274045,0.358,0.214,1,"5","SIVA1","FCGR3A Mono"
0.00170284354285603,0.644270104091527,0.519,0.326,1,"5","YPEL5","FCGR3A Mono"
0.00281114844263185,0.634511512023782,0.309,0.188,1,"5","CCT7","FCGR3A Mono"
0.00108851902375214,0.581604441412575,0.278,0.156,1,"5","APBB1IP","FCGR3A Mono"
0.000277227790248842,0.571640075514251,0.438,0.25,1,"5","CHMP1B","FCGR3A Mono"
7.36743632156969e-05,0.528904715969573,0.469,0.265,1,"5","ATRAID","FCGR3A Mono"
8.03479401191295e-05,0.526108283332946,0.333,0.18,1,"5","GRK6","FCGR3A Mono"
0.000129056603473337,0.499533630031402,0.29,0.155,1,"5","TAF9","FCGR3A Mono"
0.000145719862523932,0.487297812144748,0.37,0.214,1,"5","C19orf70","FCGR3A Mono"
0.000114815599415631,0.471185685441403,0.722,0.478,1,"5","LDHA","FCGR3A Mono"
0.00246344811488999,0.466977974571699,0.383,0.23,1,"5","NCL","FCGR3A Mono"
0.000105582827683481,0.458730586434955,0.259,0.134,1,"5","HM13","FCGR3A Mono"
0.00836661179037498,0.453566562585627,0.302,0.186,1,"5","COPS6","FCGR3A Mono"
0.000114263506666487,0.443626570713808,0.278,0.147,1,"5","FDX1","FCGR3A Mono"
0.000184015845885291,0.443058691842854,0.327,0.185,1,"5","CYC1","FCGR3A Mono"
0.000545174007865367,0.427130675251221,0.346,0.206,1,"5","SNRPD1","FCGR3A Mono"
0.000385397039647641,0.421188927994412,0.302,0.171,1,"5","NDUFB1","FCGR3A Mono"
0.00100374787313651,0.420956582538222,0.315,0.183,1,"5","EIF1B","FCGR3A Mono"
0.00136475954298343,0.420857657158832,0.747,0.496,1,"5","UBXN1","FCGR3A Mono"
0.00108988659102502,0.410506186628156,0.66,0.423,1,"5","COPE","FCGR3A Mono"
0.002662798018846,0.410411388298083,0.673,0.502,1,"5","SOD1","FCGR3A Mono"
0.000277883809441024,0.404848462363913,0.901,0.688,1,"5","MYL12B","FCGR3A Mono"
0.000132269781600758,0.402545701173339,0.377,0.216,1,"5","MRPL54","FCGR3A Mono"
0.000426476601820336,0.400188543536514,0.333,0.187,1,"5","GIMAP2","FCGR3A Mono"
0.000655718795972228,0.398678939548661,0.63,0.399,1,"5","NDUFA11","FCGR3A Mono"
0.000151328313658818,0.392877071182848,0.34,0.189,1,"5","DSTN","FCGR3A Mono"
0.000171055012298613,0.392214893087821,0.327,0.177,1,"5","PDCD5","FCGR3A Mono"
0.000784752016114076,0.38665837399511,0.278,0.158,1,"5","TEX264","FCGR3A Mono"
0.000454285033917356,0.38457592615312,0.278,0.155,1,"5","BLOC1S2","FCGR3A Mono"
0.000230443889708066,0.382661967162341,0.29,0.158,1,"5","NDUFA6","FCGR3A Mono"
0.00374842017836331,0.369064505264702,0.346,0.21,1,"5","MX1","FCGR3A Mono"
0.000201293088146344,0.360540470162938,0.253,0.128,1,"5","RNF114","FCGR3A Mono"
0.000431630149181229,0.35240744721499,0.488,0.306,1,"5","PAIP2","FCGR3A Mono"
0.00170234290824491,0.351455260049893,0.525,0.345,1,"5","DBI","FCGR3A Mono"
7.5755142984107e-05,0.346881421250187,0.253,0.126,1,"5","NDUFS4","FCGR3A Mono"
0.000127882855856306,0.346805412199249,0.469,0.277,1,"5","ATP5I","FCGR3A Mono"
0.00566138657234364,0.334586093448217,0.364,0.225,1,"5","SSB","FCGR3A Mono"
0.000467907346999304,0.3209280591674,0.377,0.223,1,"5","CAPG","FCGR3A Mono"
0.000127866587952801,0.319786770075128,0.506,0.303,1,"5","FKBP8","FCGR3A Mono"
0.000114651662069076,0.317873351096477,0.253,0.127,1,"5","FBXW5","FCGR3A Mono"
0.000831478498405998,0.317474867217529,0.531,0.337,1,"5","NDUFB2","FCGR3A Mono"
0.000260682661710627,0.31621035764436,0.302,0.164,1,"5","RHOF","FCGR3A Mono"
0.000348466179258965,0.309642893144715,0.358,0.207,1,"5","BAZ1A","FCGR3A Mono"
0.000997478323416323,0.307477449783931,0.636,0.433,1,"5","UBL5","FCGR3A Mono"
0.00022032616178994,0.305255549003841,0.543,0.319,1,"5","NDUFA1","FCGR3A Mono"
0.000859848528706621,0.302753226060439,0.296,0.168,1,"5","ADRM1","FCGR3A Mono"
0.000103940427594281,0.297424318731496,0.963,0.846,1,"5","UBC","FCGR3A Mono"
0.000331811895145584,0.297332081911616,0.302,0.167,1,"5","DAP3","FCGR3A Mono"
0.000269844958541169,0.292430611439181,0.309,0.17,1,"5","ZMAT2","FCGR3A Mono"
0.000840105507556183,0.291118937294714,0.494,0.304,1,"5","PSMB7","FCGR3A Mono"
0.00030542003117895,0.290054857854614,0.414,0.241,1,"5","MAP1LC3B","FCGR3A Mono"
0.000928560384966073,0.283596180151998,0.278,0.155,1,"5","PUF60","FCGR3A Mono"
0.000117794652707444,0.282954324999496,0.302,0.159,1,"5","COMMD7","FCGR3A Mono"
0.0010197812441286,0.282044233895833,0.272,0.157,1,"5","IFI27L2","FCGR3A Mono"
0.000244168013088815,0.281686024548108,0.401,0.229,1,"5","PDIA6","FCGR3A Mono"
0.00187088879098202,0.278638928331782,0.296,0.176,1,"5","RASSF5","FCGR3A Mono"
9.95694765741994e-05,0.274585978076317,0.352,0.187,1,"5","STK17B","FCGR3A Mono"
0.000250643190489207,0.274167429473059,0.309,0.166,1,"5","PRKAR1A","FCGR3A Mono"
0.000971753818370818,0.269841715350778,0.327,0.187,1,"5","SDHD","FCGR3A Mono"
0.00058163485605838,0.267792765633882,0.512,0.317,1,"5","TMEM258","FCGR3A Mono"
0.000341648988799945,0.265568732859108,0.327,0.177,1,"5","PPP1R7","FCGR3A Mono"
0.000968714217790464,0.262516192477117,0.858,0.689,1,"5","ATP5L","FCGR3A Mono"
0.000128791933057562,0.258198701767516,0.531,0.333,1,"5","CD63","FCGR3A Mono"
0.00075132006043558,0.255738553804629,0.444,0.275,1,"5","BCAP31","FCGR3A Mono"
0.000228425160949031,0.253661683175003,0.66,0.442,1,"5","PTPRC","FCGR3A Mono"
7.94998096326412e-269,5.97743702177774,0.961,0.068,1.09026038930204e-264,"6","GZMB","NK"
3.40797594255188e-237,5.40450902274513,0.877,0.062,4.67369820761565e-233,"6","FGFBP2","NK"
4.16343537044754e-219,5.71148215432878,0.729,0.039,5.70973526703175e-215,"6","SPON2","NK"
4.84802563730618e-206,5.15232084570285,0.948,0.107,6.6485823590017e-202,"6","PRF1","NK"
3.13228050431234e-191,5.95938585821989,0.961,0.131,4.29560948361394e-187,"6","GNLY","NK"
8.09702950288425e-179,6.22191736578399,0.471,0.013,1.11042662602555e-174,"6","AKR1C3","NK"
6.28679829335387e-175,5.35734139660214,0.535,0.022,8.6217151795055e-171,"6","XCL2","NK"
5.40251219940202e-169,5.27045018214353,0.568,0.029,7.40900523025993e-165,"6","CLIC3","NK"
4.20518104954955e-155,3.86536015544327,0.948,0.149,5.76698529135225e-151,"6","CST7","NK"
3.06095480093114e-154,4.81809546824456,0.542,0.03,4.19779341399696e-150,"6","KLRD1","NK"
5.92757491269507e-149,3.73384620948223,0.929,0.152,8.12907623527002e-145,"6","GZMA","NK"
6.08814672982103e-140,4.22775527342,1,0.255,8.34928442527656e-136,"6","NKG7","NK"
5.28523622784187e-138,4.79228699216009,0.71,0.077,7.24817296286233e-134,"6","CCL4","NK"
3.06276330386154e-136,5.08131036936062,0.458,0.023,4.20027359491572e-132,"6","TTC38","NK"
4.30485240588319e-132,5.07315580859008,0.4,0.015,5.90367458942821e-128,"6","PRSS23","NK"
1.43180729630688e-125,5.30070662028658,0.361,0.012,1.96358052615525e-121,"6","XCL1","NK"
8.84965769190298e-125,3.36427587747215,0.987,0.257,1.21364205586757e-120,"6","CTSW","NK"
5.38242737290126e-112,6.06547503090786,0.29,0.007,7.38146089919679e-108,"6","SH2D1B","NK"
7.19568958084806e-111,2.74422253612651,0.839,0.145,9.86816869117503e-107,"6","FCGR3A","NK"
3.67318746047016e-109,5.18830435719186,0.548,0.058,5.03740928328878e-105,"6","IGFBP7","NK"
2.83528991331699e-108,3.00297531294264,0.619,0.068,3.88831658712292e-104,"6","GZMH","NK"
1.10593629188784e-101,4.10977319422521,0.471,0.041,1.51668103069498e-97,"6","IL2RB","NK"
5.15357284533791e-98,5.42537825630694,0.271,0.008,7.06760980009641e-94,"6","KLRF1","NK"
6.82934006792699e-95,4.20438527934282,0.374,0.024,9.36575696915508e-91,"6","S1PR5","NK"
8.42891445833098e-95,3.51047221179845,0.858,0.231,1.15594132881551e-90,"6","CD247","NK"
3.53375421765012e-94,3.30082525101895,0.626,0.091,4.84619053408538e-90,"6","APMAP","NK"
7.99449939298707e-87,3.45890808004333,0.658,0.117,1.09636564675425e-82,"6","HOPX","NK"
4.01347168538159e-85,4.43922162448322,0.316,0.018,5.50407506933231e-81,"6","GPR56","NK"
6.82456545496254e-85,3.49222328613786,0.452,0.046,9.35920906493563e-81,"6","MATK","NK"
5.9775667100736e-84,2.92611632645018,0.806,0.209,8.19763498619494e-80,"6","GZMM","NK"
7.59531437181852e-81,4.45995027143859,0.297,0.017,1.04162141295119e-76,"6","C1orf21","NK"
4.62657210984219e-76,3.95100943263088,0.348,0.028,6.34488099143758e-72,"6","PLEKHF1","NK"
9.60168601904774e-72,1.24130365312027,1,0.98,1.31677522065221e-67,"6","HLA-C","NK"
1.08999901496032e-68,0.940562393645345,1,1,1.49482464911658e-64,"6","B2M","NK"
2.6397513598888e-62,3.88722517031484,0.31,0.028,3.6201550149515e-58,"6","TBX21","NK"
1.33277356992823e-61,4.37960593189489,0.316,0.03,1.82776567379958e-57,"6","PTGDR","NK"
2.17360478821769e-61,2.29401523238711,0.865,0.337,2.98088160656175e-57,"6","CD7","NK"
3.05672066297195e-61,4.73645480117,0.31,0.03,4.19198671719973e-57,"6","HAVCR2","NK"
3.85706064567931e-61,2.65768308913641,0.568,0.117,5.28957296948461e-57,"6","TPST2","NK"
6.45599648889431e-56,1.15578597488044,1,0.963,8.85375358486966e-52,"6","HLA-A","NK"
1.32306655453894e-54,2.09001608522719,0.877,0.432,1.8144534728947e-50,"6","PLAC8","NK"
5.77055016597839e-51,3.59631857891398,0.252,0.022,7.91373249762277e-47,"6","FCRL6","NK"
3.02114628009766e-47,0.984258057889844,1,0.945,4.14320000852593e-43,"6","HLA-B","NK"
1.31708815603858e-45,1.97679093271315,0.845,0.448,1.80625469719131e-41,"6","ITGB2","NK"
3.33343226315897e-45,1.97097352104747,0.697,0.241,4.57146900569621e-41,"6","CTSC","NK"
1.94713206560245e-44,2.0962640544536,0.748,0.32,2.67029691476721e-40,"6","CD63","NK"
3.85454332836629e-44,2.57493980846398,0.406,0.075,5.28612072052153e-40,"6","NCR3","NK"
1.13171648134817e-43,1.84155707515082,0.819,0.36,1.55203598252088e-39,"6","ID2","NK"
1.77359039539041e-42,1.39978381496048,0.955,0.772,2.43230186823841e-38,"6","UBB","NK"
4.93817386731599e-42,2.43465965012114,0.484,0.116,6.77221164163715e-38,"6","C12orf75","NK"
1.44774692123673e-40,1.36812719137601,0.923,0.579,1.98544012778406e-36,"6","SRGN","NK"
1.14848122465745e-38,1.93885752569903,0.568,0.164,1.57502715149523e-34,"6","RHOC","NK"
1.80132797929161e-35,1.57305084398337,0.806,0.451,2.47034119080051e-31,"6","RARRES3","NK"
3.77586935211252e-35,2.62177460959989,0.523,0.165,5.17822722948711e-31,"6","ARPC5L","NK"
4.51646670254163e-35,0.970426531160443,0.994,0.942,6.19388243586559e-31,"6","PFN1","NK"
6.75209300982505e-35,2.97738983923476,0.413,0.099,9.25982035367407e-31,"6","SAMD3","NK"
4.29740109731233e-34,1.87032050044641,0.697,0.293,5.89345586485413e-30,"6","CCL5","NK"
1.43187772884505e-33,1.96100787312261,0.561,0.195,1.9636771173381e-29,"6","APOBEC3G","NK"
3.61483176990467e-33,1.46446737091211,0.819,0.487,4.95738028924727e-29,"6","CD99","NK"
1.21790508975252e-32,1.60908121836151,0.71,0.342,1.67023504008661e-28,"6","RAP1B","NK"
1.34776080744042e-32,2.77487075548924,0.316,0.062,1.84831917132379e-28,"6","CX3CR1","NK"
1.75637358397799e-32,1.07717088895312,0.839,0.328,2.40869073306742e-28,"6","FCER1G","NK"
3.7428546910776e-32,1.10989423634883,0.91,0.625,5.13295092334382e-28,"6","PTPRCAP","NK"
5.82640575955761e-32,2.6953590812296,0.394,0.099,7.99033285865731e-28,"6","CHST12","NK"
6.57263150632745e-32,2.02390232547557,0.516,0.174,9.01370684777747e-28,"6","EFHD2","NK"
2.3270265748333e-31,0.971713188438649,0.987,0.867,3.19128424472639e-27,"6","MYL12A","NK"
2.60848776567667e-30,1.07295474699892,0.974,0.882,3.57728012184898e-26,"6","HLA-E","NK"
3.89525698203499e-29,1.48487214039585,0.813,0.523,5.34195542516278e-25,"6","HCST","NK"
4.20054885446303e-29,2.2025940355847,0.471,0.151,5.76063269901059e-25,"6","PLEK","NK"
8.64326293958435e-29,2.25757789079723,0.426,0.126,1.1853370795346e-24,"6","ZAP70","NK"
1.00005476974942e-28,2.54970671298926,0.394,0.111,1.37147511123435e-24,"6","CD300A","NK"
3.97046999853941e-27,1.29820567021039,0.897,0.629,5.44510255599694e-23,"6","CLIC1","NK"
9.47564002304903e-27,2.86061292518709,0.265,0.053,1.29948927276094e-22,"6","ASCL2","NK"
1.67895329286809e-26,1.49024793377662,0.774,0.458,2.3025165458393e-22,"6","IFITM1","NK"
1.18742997693557e-25,1.5656107210182,0.632,0.32,1.62844147036944e-21,"6","PDIA3","NK"
1.56968441449365e-25,2.75862075933293,0.252,0.05,2.15266520603659e-21,"6","ABHD17A","NK"
1.80600844848359e-25,2.09051178288554,0.529,0.216,2.4767599862504e-21,"6","ALOX5AP","NK"
2.73430733043961e-25,2.37147618148807,0.406,0.124,3.74982907296488e-21,"6","CCL3","NK"
3.08221497195062e-25,2.27754032201668,0.374,0.111,4.22694961253308e-21,"6","AOAH","NK"
4.20188932168617e-25,1.01812147520459,0.923,0.696,5.76247101576042e-21,"6","IFITM2","NK"
5.11918104133408e-25,2.16377641759651,0.374,0.109,7.02044488008556e-21,"6","C5orf56","NK"
1.66196815754555e-24,1.26197186723676,0.748,0.431,2.27922313125796e-20,"6","BST2","NK"
2.83534334547929e-24,0.749740150392333,0.994,0.911,3.8883898639903e-20,"6","CFL1","NK"
5.00029771004576e-24,1.7910718202799,0.574,0.267,6.85740827955676e-20,"6","PPP1R18","NK"
1.37019764561871e-23,1.34660793414456,0.858,0.639,1.8790890512015e-19,"6","RAC2","NK"
6.86594057662701e-23,1.98247125651371,0.574,0.268,9.41595090678629e-19,"6","XBP1","NK"
1.20540283106805e-22,1.84027690128996,0.439,0.161,1.65308944252673e-18,"6","ABI3","NK"
2.01332491682699e-22,0.417210262875706,0.897,0.366,2.76107379093653e-18,"6","TYROBP","NK"
3.87955184478666e-22,1.81093453600001,0.516,0.22,5.32041739994043e-18,"6","MYO1F","NK"
7.31159823089512e-22,1.83582885317874,0.465,0.182,1.00271258138496e-17,"6","ARL4C","NK"
1.6357086047348e-21,1.21598536165325,0.819,0.531,2.24321078053331e-17,"6","CD53","NK"
1.6974390219931e-21,1.04672784145556,0.865,0.666,2.32786787476134e-17,"6","CALM1","NK"
1.98797411504808e-21,1.91344008698878,0.368,0.12,2.72630770137694e-17,"6","UBE2F","NK"
2.22644644197352e-21,1.53479141600374,0.587,0.295,3.05334865052249e-17,"6","LITAF","NK"
4.67332778473277e-21,1.59742980086413,0.581,0.304,6.40900172398252e-17,"6","DHRS7","NK"
1.29228913836171e-19,0.781350668293065,0.923,0.795,1.77224532434925e-15,"6","ARPC2","NK"
5.70502422404744e-19,1.43814491830844,0.51,0.226,7.82387022085866e-15,"6","CTSD","NK"
8.10411874719344e-19,1.59227955402801,0.594,0.323,1.11139884499011e-14,"6","SEPT7","NK"
8.65976741923255e-19,1.47566627454392,0.606,0.34,1.18760050387355e-14,"6","PSMB10","NK"
4.62613349264826e-18,0.884435796395689,0.871,0.752,6.34427947181782e-14,"6","TXNIP","NK"
2.09553151645655e-17,2.03843870085379,0.329,0.114,2.87381192166852e-13,"6","SDF4","NK"
3.12416016958306e-17,1.2564951387709,0.542,0.28,4.2844732565662e-13,"6","ANXA6","NK"
4.66454071979928e-17,1.1076397440012,0.761,0.549,6.39695114313273e-13,"6","UCP2","NK"
9.98351241999279e-17,1.54301162290084,0.6,0.355,1.36913889327781e-12,"6","BIN2","NK"
1.77696165362092e-16,2.06850677254008,0.271,0.082,2.43692521177573e-12,"6","CMC1","NK"
2.04387798037011e-16,0.669634865600877,0.961,0.84,2.80297426227957e-12,"6","CYBA","NK"
3.60161340848154e-16,0.67433394091899,0.948,0.851,4.93925262839159e-12,"6","SERF2","NK"
2.18910900362333e-15,1.53324519144009,0.445,0.211,3.00214408756904e-11,"6","GLIPR2","NK"
2.53658227616556e-15,1.16559817391113,0.606,0.401,3.47866893353345e-11,"6","CCND3","NK"
4.30510336504666e-15,1.44048231220955,0.465,0.228,5.90401875482498e-11,"6","C9orf142","NK"
6.92195801947771e-15,0.609219107125186,1,0.992,9.49277322791174e-11,"6","ACTB","NK"
8.75691001245714e-15,0.994071730791311,0.748,0.542,1.20092263910837e-10,"6","PSME2","NK"
2.72303717806345e-14,1.58147335242047,0.561,0.336,3.73437318599621e-10,"6","NDUFB2","NK"
4.15622215699589e-14,1.67488191392389,0.406,0.191,5.69984306610416e-10,"6","LAMP1","NK"
5.36777127912812e-14,1.61182916861971,0.361,0.152,7.36136153219631e-10,"6","BZW1","NK"
1.1504303978001e-13,1.20144670845316,0.645,0.428,1.57770024754306e-09,"6","IL2RG","NK"
1.98458619340039e-13,0.648789323047588,0.852,0.731,2.7216615056293e-09,"6","PSME1","NK"
2.10564420102929e-13,0.547267656029696,0.948,0.847,2.88768045729156e-09,"6","MYL6","NK"
2.65928974701241e-13,1.39168547239624,0.452,0.237,3.64694995905281e-09,"6","BSG","NK"
3.3862090949069e-13,1.50048708529572,0.4,0.188,4.64384715275532e-09,"6","HSPA5","NK"
5.07427273215115e-13,0.886227330053512,0.671,0.454,6.95885762487209e-09,"6","DRAP1","NK"
7.91782326501256e-13,1.56730076148545,0.413,0.206,1.08585028256382e-08,"6","PRMT2","NK"
9.80993794885088e-13,1.4518246723607,0.477,0.268,1.34533489030541e-08,"6","CALR","NK"
1.10810114435163e-12,1.5519259330339,0.316,0.13,1.51964990936383e-08,"6","ITGB7","NK"
1.40432866083004e-12,1.12464242946557,0.665,0.447,1.92589632546232e-08,"6","PSMB8","NK"
1.55629727512285e-12,1.09595192404945,0.555,0.344,2.13430608310347e-08,"6","DBI","NK"
3.04426188284228e-12,1.25483406420042,0.49,0.289,4.1749007461299e-08,"6","SELT","NK"
4.15124831527529e-12,1.30349301017735,0.529,0.333,5.69302193956853e-08,"6","CD164","NK"
1.84960888795235e-11,0.673330351053649,0.839,0.737,2.53655362893785e-07,"6","PPIA","NK"
2.03943727763344e-11,1.81808572835901,0.29,0.118,2.79688428254649e-07,"6","CISD3","NK"
2.45767657596556e-11,0.490370428360763,0.955,0.853,3.37045765627917e-07,"6","SH3BGRL3","NK"
3.06663720128733e-11,0.934772158248786,0.671,0.51,4.20558625784545e-07,"6","PPP1CA","NK"
3.13124943914485e-11,0.720898209633997,0.787,0.581,4.29419548084325e-07,"6","ANXA1","NK"
5.5209337560412e-11,1.0132659781799,0.735,0.631,7.5714085530349e-07,"6","HNRNPA2B1","NK"
